,work_year,Continent,Country,Longitude,Latitude,company_location,company_size,employee_residence,job_title,employment_type,experience_level,salary_currency,salary_in_usd,salary_in_usd_pro_month,salary_in_usd_pro_week,salary_in_usd_pro_day,remote_ratio
24637,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,106800,8900.0,2053.846153846154,292.6027397260274,0
24638,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Manager,FT,SE,USD,140000,11666.666666666666,2692.3076923076924,383.56164383561645,0
24639,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Manager,FT,SE,USD,120000,10000.0,2307.6923076923076,328.7671232876712,0
24640,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Infrastructure Engineer,FT,SE,USD,205920,17160.0,3960.0,564.1643835616438,0
24641,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Infrastructure Engineer,FT,SE,USD,171600,14300.0,3300.0,470.13698630136986,0
24642,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,165000,13750.0,3173.076923076923,452.05479452054794,100
24643,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,125000,10416.666666666666,2403.846153846154,342.4657534246575,100
24644,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,265000,22083.333333333332,5096.153846153846,726.027397260274,0
24645,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,185000,15416.666666666666,3557.6923076923076,506.8493150684931,0
24646,2023,North America,United States,-95.7129,37.0902,US,M,US,Applied Machine Learning Engineer,FT,MI,USD,130000,10833.333333333334,2500.0,356.16438356164383,0
24647,2022,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,EN,USD,168000,14000.0,3230.769230769231,460.2739726027397,100
24648,2023,Europe,Spain,-3.7492,40.4637,ES,L,ES,AI Scientist,FT,MI,EUR,38868,3239.0,747.4615384615385,106.4876712328767,50
24649,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,95000,7916.666666666667,1826.923076923077,260.2739726027397,0
24650,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,85500,7125.0,1644.2307692307693,234.24657534246575,0
24651,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,147100,12258.333333333334,2828.846153846154,403.013698630137,0
24652,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,90700,7558.333333333333,1744.2307692307693,248.4931506849315,0
24653,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,167580,13965.0,3222.6923076923076,459.1232876712329,0
24654,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,87980,7331.666666666667,1691.923076923077,241.04109589041096,0
24655,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,202000,16833.333333333332,3884.6153846153848,553.4246575342465,100
24656,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,135000,11250.0,2596.153846153846,369.86301369863014,100
24657,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,163800,13650.0,3150.0,448.7671232876712,0
24658,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,126000,10500.0,2423.076923076923,345.2054794520548,0
24659,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,163800,13650.0,3150.0,448.7671232876712,0
24660,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,126000,10500.0,2423.076923076923,345.2054794520548,0
24661,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,104000,8666.666666666666,2000.0,284.93150684931504,100
24662,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,65000,5416.666666666667,1250.0,178.08219178082192,100
24663,2023,North America,United States,-95.7129,37.0902,US,M,US,Research Engineer,FT,SE,USD,230000,19166.666666666668,4423.076923076923,630.1369863013699,0
24664,2023,North America,United States,-95.7129,37.0902,US,M,US,Research Engineer,FT,SE,USD,148000,12333.333333333334,2846.153846153846,405.47945205479454,0
24665,2023,North America,Canada,-106.3468,56.1304,CA,M,CA,Machine Learning Engineer,FT,SE,USD,269000,22416.666666666668,5173.076923076923,736.986301369863,100
24666,2023,North America,Canada,-106.3468,56.1304,CA,M,CA,Machine Learning Engineer,FT,SE,USD,158000,13166.666666666666,3038.4615384615386,432.8767123287671,100
24667,2023,North America,United States,-95.7129,37.0902,US,M,US,Analytics Engineer,FT,SE,USD,197000,16416.666666666668,3788.4615384615386,539.7260273972603,0
24668,2023,North America,United States,-95.7129,37.0902,US,M,US,Analytics Engineer,FT,SE,USD,106000,8833.333333333334,2038.4615384615386,290.4109589041096,0
24669,2023,North America,United States,-95.7129,37.0902,US,M,US,Deep Learning Engineer,FT,MI,USD,150000,12500.0,2884.6153846153848,410.958904109589,100
24670,2023,North America,United States,-95.7129,37.0902,US,M,US,Deep Learning Engineer,FT,MI,USD,100000,8333.333333333334,1923.076923076923,273.972602739726,100
24671,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,290000,24166.666666666668,5576.923076923077,794.5205479452055,100
24672,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,210000,17500.0,4038.4615384615386,575.3424657534247,100
24673,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,192000,16000.0,3692.3076923076924,526.027397260274,0
24674,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,172800,14400.0,3323.076923076923,473.4246575342466,0
24675,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,300240,25020.0,5773.846153846154,822.5753424657535,0
24676,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,200160,16680.0,3849.230769230769,548.3835616438356,0
24677,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,300240,25020.0,5773.846153846154,822.5753424657535,0
24678,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,200160,16680.0,3849.230769230769,548.3835616438356,0
24679,2023,North America,United States,-95.7129,37.0902,US,M,US,Analytics Engineer,FT,SE,USD,175000,14583.333333333334,3365.3846153846152,479.45205479452056,0
24680,2023,North America,United States,-95.7129,37.0902,US,M,US,Analytics Engineer,FT,SE,USD,140000,11666.666666666666,2692.3076923076924,383.56164383561645,0
24681,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Manager,FT,SE,USD,169000,14083.333333333334,3250.0,463.013698630137,0
24682,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Manager,FT,SE,USD,100000,8333.333333333334,1923.076923076923,273.972602739726,0
24683,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,370000,30833.333333333332,7115.384615384615,1013.6986301369863,0
24684,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,245000,20416.666666666668,4711.538461538462,671.2328767123288,0
24685,2023,Europe,United Kingdom,-3.436,55.3781,GB,L,GB,Data Engineer,FT,MI,GBP,116888,9740.666666666666,2247.846153846154,320.241095890411,100
24686,2023,North America,United States,-95.7129,37.0902,US,S,US,Data Analyst,FT,SE,USD,110000,9166.666666666666,2115.3846153846152,301.36986301369865,100
24687,2023,North America,United States,-95.7129,37.0902,US,S,US,Data Analyst,FT,SE,USD,80000,6666.666666666667,1538.4615384615386,219.17808219178082,100
24688,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,EN,USD,55000,4583.333333333333,1057.6923076923076,150.68493150684932,0
24689,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,EN,USD,48000,4000.0,923.0769230769231,131.5068493150685,0
24690,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,95000,7916.666666666667,1826.923076923077,260.2739726027397,0
24691,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,85000,7083.333333333333,1634.6153846153845,232.87671232876713,0
24692,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,137500,11458.333333333334,2644.230769230769,376.71232876712327,100
24693,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,81500,6791.666666666667,1567.3076923076924,223.2876712328767,100
24694,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,323300,26941.666666666668,6217.307692307692,885.7534246575342,0
24695,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,184700,15391.666666666666,3551.923076923077,506.027397260274,0
24696,2021,Africa,Ghana,-1.0232,7.9465,GH,S,GH,AI Scientist,FT,MI,USD,30000,2500.0,576.9230769230769,82.1917808219178,0
24697,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,186000,15500.0,3576.923076923077,509.5890410958904,100
24698,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,153088,12757.333333333334,2944.0,419.41917808219176,100
24699,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Infrastructure Engineer,FT,MI,USD,190000,15833.333333333334,3653.846153846154,520.5479452054794,100
24700,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Infrastructure Engineer,FT,MI,USD,160000,13333.333333333334,3076.923076923077,438.35616438356163,100
24701,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,200000,16666.666666666668,3846.153846153846,547.945205479452,100
24702,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,150000,12500.0,2884.6153846153848,410.958904109589,100
24703,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Infrastructure Engineer,FT,MI,USD,190000,15833.333333333334,3653.846153846154,520.5479452054794,0
24704,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Infrastructure Engineer,FT,MI,USD,183310,15275.833333333334,3525.1923076923076,502.2191780821918,0
24705,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,240000,20000.0,4615.384615384615,657.5342465753424,100
24706,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,180000,15000.0,3461.5384615384614,493.1506849315069,100
24707,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,200000,16666.666666666668,3846.153846153846,547.945205479452,100
24708,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,150000,12500.0,2884.6153846153848,410.958904109589,100
24709,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,299500,24958.333333333332,5759.615384615385,820.5479452054794,0
24710,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,245100,20425.0,4713.461538461538,671.5068493150685,0
24711,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,144000,12000.0,2769.230769230769,394.52054794520546,100
24712,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,66000,5500.0,1269.2307692307693,180.82191780821918,100
24713,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,MI,USD,148500,12375.0,2855.769230769231,406.8493150684931,0
24714,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,MI,USD,126277,10523.083333333334,2428.403846153846,345.96438356164384,0
24715,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Architect,FT,SE,USD,228000,19000.0,4384.615384615385,624.6575342465753,0
24716,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Architect,FT,SE,USD,120000,10000.0,2307.6923076923076,328.7671232876712,0
24717,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Software Engineer,FT,SE,USD,180000,15000.0,3461.5384615384614,493.1506849315069,0
24718,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Software Engineer,FT,SE,USD,90000,7500.0,1730.7692307692307,246.57534246575344,0
24719,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,126500,10541.666666666666,2432.6923076923076,346.5753424657534,0
24720,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,78000,6500.0,1500.0,213.6986301369863,0
24721,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,180000,15000.0,3461.5384615384614,493.1506849315069,0
24722,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,160000,13333.333333333334,3076.923076923077,438.35616438356163,0
24723,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Software Engineer,FT,SE,USD,272000,22666.666666666668,5230.7692307692305,745.2054794520548,0
24724,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Software Engineer,FT,SE,USD,170000,14166.666666666666,3269.230769230769,465.75342465753425,0
24725,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,MI,USD,80000,6666.666666666667,1538.4615384615386,219.17808219178082,0
24726,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,MI,USD,60000,5000.0,1153.8461538461538,164.3835616438356,0
24727,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,259000,21583.333333333332,4980.7692307692305,709.5890410958904,100
24728,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,146000,12166.666666666666,2807.6923076923076,400.0,100
24729,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,200000,16666.666666666668,3846.153846153846,547.945205479452,0
24730,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,160000,13333.333333333334,3076.923076923077,438.35616438356163,0
24731,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,EX,USD,310000,25833.333333333332,5961.538461538462,849.3150684931506,100
24732,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,EX,USD,239000,19916.666666666668,4596.153846153846,654.7945205479452,100
24733,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,142000,11833.333333333334,2730.769230769231,389.041095890411,100
24734,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,95000,7916.666666666667,1826.923076923077,260.2739726027397,100
24735,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,155000,12916.666666666666,2980.769230769231,424.6575342465753,0
24736,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,139500,11625.0,2682.6923076923076,382.1917808219178,0
24737,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,MI,USD,140000,11666.666666666666,2692.3076923076924,383.56164383561645,100
24738,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,MI,USD,120000,10000.0,2307.6923076923076,328.7671232876712,100
24739,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,259000,21583.333333333332,4980.7692307692305,709.5890410958904,100
24740,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,146000,12166.666666666666,2807.6923076923076,400.0,100
24741,2023,Europe,Croatia,15.2,45.1,HR,M,HR,Data Analyst,FT,MI,GBP,110736,9228.0,2129.5384615384614,303.386301369863,0
24742,2023,Europe,Croatia,15.2,45.1,HR,M,HR,Data Analyst,FT,MI,GBP,73824,6152.0,1419.6923076923076,202.25753424657535,0
24743,2023,Asia,India,78.9629,20.5937,IN,L,PL,Data Analyst,PT,EN,PLN,18160,1513.3333333333333,349.2307692307692,49.75342465753425,100
24744,2023,South America,Brazil,-51.9253,-14.235,BR,L,BR,Data Scientist,FT,EN,BRL,19910,1659.1666666666667,382.88461538461536,54.54794520547945,100
24745,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,247500,20625.0,4759.615384615385,678.082191780822,0
24746,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,172200,14350.0,3311.5384615384614,471.7808219178082,0
24747,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,225000,18750.0,4326.923076923077,616.4383561643835,0
24748,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,156400,13033.333333333334,3007.6923076923076,428.4931506849315,0
24749,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,139500,11625.0,2682.6923076923076,382.1917808219178,0
24750,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,109400,9116.666666666666,2103.846153846154,299.7260273972603,0
24751,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,MI,USD,125000,10416.666666666666,2403.846153846154,342.4657534246575,0
24752,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,MI,USD,90000,7500.0,1730.7692307692307,246.57534246575344,0
24753,2023,Europe,France,1.8883,46.6034,FR,M,FR,Machine Learning Infrastructure Engineer,FT,SE,EUR,107968,8997.333333333334,2076.3076923076924,295.8027397260274,100
24754,2023,Europe,France,1.8883,46.6034,FR,M,FR,Machine Learning Infrastructure Engineer,FT,SE,EUR,75577,6298.083333333333,1453.4038461538462,207.06027397260274,100
24755,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,185900,15491.666666666666,3575.0,509.3150684931507,0
24756,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,129300,10775.0,2486.5384615384614,354.24657534246575,0
24757,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,139500,11625.0,2682.6923076923076,382.1917808219178,0
24758,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,109400,9116.666666666666,2103.846153846154,299.7260273972603,0
24759,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,120000,10000.0,2307.6923076923076,328.7671232876712,100
24760,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,75000,6250.0,1442.3076923076924,205.4794520547945,100
24761,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,169000,14083.333333333334,3250.0,463.013698630137,0
24762,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,110600,9216.666666666666,2126.923076923077,303.013698630137,0
24763,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,288000,24000.0,5538.461538461538,789.0410958904109,100
24764,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,140000,11666.666666666666,2692.3076923076924,383.56164383561645,100
24765,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,288000,24000.0,5538.461538461538,789.0410958904109,100
24766,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,140000,11666.666666666666,2692.3076923076924,383.56164383561645,100
24767,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,MI,USD,120000,10000.0,2307.6923076923076,328.7671232876712,0
24768,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,MI,USD,90000,7500.0,1730.7692307692307,246.57534246575344,0
24769,2023,Europe,United Kingdom,-3.436,55.3781,GB,M,GB,Data Scientist,FT,MI,GBP,73824,6152.0,1419.6923076923076,202.25753424657535,0
24770,2023,Europe,United Kingdom,-3.436,55.3781,GB,M,GB,Data Scientist,FT,MI,GBP,61520,5126.666666666667,1183.076923076923,168.54794520547946,0
24771,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,215050,17920.833333333332,4135.576923076923,589.1780821917808,100
24772,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,156400,13033.333333333334,3007.6923076923076,428.4931506849315,100
24773,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Architect,FT,SE,USD,198000,16500.0,3807.6923076923076,542.4657534246576,100
24774,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Architect,FT,SE,USD,114000,9500.0,2192.3076923076924,312.32876712328766,100
24775,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,EN,USD,75000,6250.0,1442.3076923076924,205.4794520547945,100
24776,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,EN,USD,60000,5000.0,1153.8461538461538,164.3835616438356,100
24777,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,204500,17041.666666666668,3932.6923076923076,560.2739726027397,0
24778,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,142200,11850.0,2734.6153846153848,389.5890410958904,0
24779,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,209300,17441.666666666668,4025.0,573.4246575342465,100
24780,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,SE,USD,182200,15183.333333333334,3503.846153846154,499.17808219178085,100
24781,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Manager,FT,SE,USD,140000,11666.666666666666,2692.3076923076924,383.56164383561645,0
24782,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Manager,FT,SE,USD,120000,10000.0,2307.6923076923076,328.7671232876712,0
24783,2022,North America,United States,-95.7129,37.0902,US,M,US,Data Scientist,FT,EN,USD,85000,7083.333333333333,1634.6153846153845,232.87671232876713,0
24784,2023,Europe,United Kingdom,-3.436,55.3781,GB,M,GB,Machine Learning Engineer,FT,MI,GBP,49216,4101.333333333333,946.4615384615385,134.83835616438355,100
24785,2023,Europe,United Kingdom,-3.436,55.3781,GB,M,GB,Research Engineer,FT,EN,USD,120000,10000.0,2307.6923076923076,328.7671232876712,100
24786,2023,Europe,United Kingdom,-3.436,55.3781,GB,M,GB,Research Engineer,FT,EN,USD,60000,5000.0,1153.8461538461538,164.3835616438356,100
24787,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,147100,12258.333333333334,2828.846153846154,403.013698630137,0
24788,2023,North America,United States,-95.7129,37.0902,US,M,US,Machine Learning Engineer,FT,SE,USD,90700,7558.333333333333,1744.2307692307693,248.4931506849315,0
24789,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,230000,19166.666666666668,4423.076923076923,630.1369863013699,0
24790,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,170000,14166.666666666666,3269.230769230769,465.75342465753425,0
24791,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,227000,18916.666666666668,4365.384615384615,621.917808219178,0
24792,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,108000,9000.0,2076.923076923077,295.8904109589041,0
24793,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,180000,15000.0,3461.5384615384614,493.1506849315069,100
24794,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,160000,13333.333333333334,3076.923076923077,438.35616438356163,100
24795,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Architect,FT,SE,USD,180000,15000.0,3461.5384615384614,493.1506849315069,100
24796,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Architect,FT,SE,USD,160000,13333.333333333334,3076.923076923077,438.35616438356163,100
24797,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,180000,15000.0,3461.5384615384614,493.1506849315069,0
24798,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,130000,10833.333333333334,2500.0,356.16438356164383,0
24799,2023,Europe,Spain,-3.7492,40.4637,ES,M,ES,Data Analyst,FT,SE,EUR,56143,4678.583333333333,1079.673076923077,153.81643835616438,100
24800,2023,Europe,Spain,-3.7492,40.4637,ES,M,ES,Data Analyst,FT,SE,EUR,51824,4318.666666666667,996.6153846153846,141.98356164383563,100
24801,2023,North America,United States,-95.7129,37.0902,US,L,US,Data Analyst,FT,EN,USD,60000,5000.0,1153.8461538461538,164.3835616438356,100
24802,2023,North America,United States,-95.7129,37.0902,US,L,KW,Data Analyst,FT,EN,USD,50000,4166.666666666667,961.5384615384615,136.986301369863,50
24803,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,226700,18891.666666666668,4359.615384615385,621.0958904109589,0
24804,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,133300,11108.333333333334,2563.4615384615386,365.2054794520548,0
24805,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,252000,21000.0,4846.153846153846,690.4109589041096,0
24806,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,129000,10750.0,2480.769230769231,353.4246575342466,0
24807,2023,Europe,United Kingdom,-3.436,55.3781,GB,L,GB,Big Data Architect,FT,SE,GBP,153799,12816.583333333334,2957.673076923077,421.36712328767123,100
24808,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,80000,6666.666666666667,1538.4615384615386,219.17808219178082,0
24809,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,52500,4375.0,1009.6153846153846,143.83561643835617,0
24810,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,250000,20833.333333333332,4807.692307692308,684.931506849315,100
24811,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,162500,13541.666666666666,3125.0,445.2054794520548,100
24812,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,EN,USD,85000,7083.333333333333,1634.6153846153845,232.87671232876713,100
24813,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,EN,USD,75000,6250.0,1442.3076923076924,205.4794520547945,100
24814,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,153600,12800.0,2953.846153846154,420.82191780821915,0
24815,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,106800,8900.0,2053.846153846154,292.6027397260274,0
24816,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,MI,USD,165000,13750.0,3173.076923076923,452.05479452054794,0
24817,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,MI,USD,124000,10333.333333333334,2384.6153846153848,339.7260273972603,0
24818,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,115934,9661.166666666666,2229.5,317.627397260274,100
24819,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Analyst,FT,SE,USD,81666,6805.5,1570.5,223.74246575342465,100
24820,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,167580,13965.0,3222.6923076923076,459.1232876712329,0
24821,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,87980,7331.666666666667,1691.923076923077,241.04109589041096,0
24822,2023,North America,United States,-95.7129,37.0902,US,M,US,Data Engineer,FT,SE,USD,250000,20833.333333333332,4807.692307692308,684.931506849315,100
